Tax.Liens,Number.of.Open.Accounts,Years.of.Credit.History,Maximum.Open.Credit,Bankruptcies,Current.Loan.Amount,Current.Credit.Balance,Monthly.Debt,Credit.Default,Annual_Income,Months.since.last.delinquent,Home.Ownership_woe,Purpose_woe,Term_woe,Years.in.current.job_woe
0,14,14,718806,0,110176,54017,7430,0,951520,29,0.092368046,-0.019463863,-0.235664764,0.013849095
0,14,22.5,1550230,0,786786,495368,13433,1,1844349,44,-0.193546938,-0.019463863,0.583192905,0.013849095
0,10,21.4,982828,0,665544,652726,57598,0,3544526,9,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,11,18,2088834,0,99999999,1008425,43465,0,1456939,34,-0.193546938,-0.019463863,0.583192905,0.126700744
0,17,21.1,1540594,0,756910,1170837,83458,0,1976211.862,70,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,9,15.6,179520,0,354816,70072,29111,0,1532160,23,0.180264064,-0.019463863,-0.235664764,0.013849095
0,5,14.4,1887204,0,103048,1201218,7798,0,1838421,26,0.180264064,-0.019463863,-0.235664764,0.013849095
0,12,17.5,439274,0,319880,117990,14292,1,1151058,80,0.180264064,-0.212403717,0.583192905,-0.1128066
0,2,12.6,181610,0,297550,17575,284,0,776112,47,0.092368046,0.248929095,-0.235664764,0.013849095
0,20,15.8,469766,0,107668,226385,11435,1,650978,38,0.180264064,0.248929095,-0.235664764,0.013849095
0,20,21.4,1688588,0,311102,348536,34341,1,1688891,75,0.092368046,-0.019463863,-0.235664764,0.126700744
0,12,10.2,507540,0,667656,283594,30608,1,1749064,22,0.180264064,-0.019463863,0.583192905,0.013849095
0,7,25,357280,0,379236,181735,34872,1,1216475,40,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,11,15.4,423148,0,112574,90269,8224,0,680561,40,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,14.3,524810,0,379632,333146,19201,0,1920140,17,0.092368046,-0.019463863,-0.235664764,0.126700744
0,6,14.1,383922,0,374088,314317,10020,1,1182549.347,28,0.180264064,-0.019463863,-0.235664764,0.126700744
0,14,20,501512,0,640354,328320,19650,0,1799070.512,30,0.092368046,-0.019463863,0.583192905,0.013849095
0,10,9.1,282590,0,218922,196213,8435,0,1179786,25,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,9,24.6,584012,0,782562,239571,33020,0,1737873,9,0.180264064,-0.019463863,0.583192905,0.013849095
0,12,10.2,476476,0,537922,97109,13356,0,1161432,37,-0.193546938,-0.212403717,0.583192905,0.013849095
0,18,11.8,37158,0,99999999,29583,7399,0,566238,41,0.180264064,-0.212403717,-0.235664764,0.126700744
0,12,12.9,312180,0,275176,174420,17843,0,1292187.618,14,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,10,11.8,382294,0,169246,75278,3076,0,468502,35,0.180264064,-0.019463863,-0.235664764,0.013849095
0,17,15.8,1178386,0,215292,389766,16464,0,683639,20,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,7,9.5,301158,0,142912,123291,6148,1,1028490.789,37,0.180264064,-0.019463863,-0.235664764,0.013849095
0,20,19.8,874324,0,434852,667489,37255,1,1746328,43,0.180264064,-0.019463863,0.583192905,0.013849095
0,18,17.6,581724,0,321926,355186,25868,0,1464235,14,-0.193546938,-0.019463863,0.583192905,0.126700744
0,4,4.8,140646,0,131868,67526,8390,1,455544,25,0.180264064,-0.019463863,-0.235664764,0.126700744
0,9,20.8,279488,0,111188,167751,10719,0,902652,43,-0.193546938,-0.212403717,-0.235664764,-0.1128066
0,14,21.5,889856,0,321926,431908,24521,0,1556898,29,0.180264064,-0.019463863,-0.235664764,0.126700744
0,12,15,265430,1,401544,179246,19651,0,1733940,24,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,20,15.1,2653816,0,625240,501923,30037,1,1793277,22,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,9,43.4,438350,0,99999999,86697,14221,0,1312672,46,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,7,17.5,391842,0,240944,126559,9346,0,1114806,20,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,9,22.2,694166,0,285230,206834,10523,0,1301554.443,78,0.180264064,-0.019463863,-0.235664764,0.013849095
0,7,7.6,1035782,0,318582,193230,15495,0,2292768,34,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,9,25,258258,0,131428,141189,13908,0,964744,41,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,18,11.9,776974,0,410630,134881,15388,0,1850258,42,-0.193546938,-0.019463863,0.583192905,0.126700744
0,10,14.5,385484,0,532752,241034,21995,0,1346663,19,0.180264064,-0.019463863,0.583192905,0.126700744
0,16,16.5,1263284,0,177936,328396,21243,0,1158696,8,0.180264064,0.248929095,0.583192905,-0.1128066
0,13,17.5,1269950,0,618332,592249,19254,0,1750375,5,-0.193546938,-0.019463863,0.583192905,0.126700744
0,15,17.5,1888920,0,532598,631332,25490,0,1341571,29,0.092368046,-0.019463863,-0.235664764,0.126700744
0,8,14.6,194964,1,99999999,49001,7329,0,1133388,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,8,11.1,530706,0,99999999,109991,3672,0,860567,46,-0.193546938,-0.019463863,-0.235664764,0.013849095
1,5,15.7,55330,0,110638,27037,5795,1,879073,37,0.180264064,0.248929095,-0.235664764,0.013849095
1,15,21.5,828938,0,99999999,362957,58695,0,3370068,14,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,7,25.5,275858,0,144408,151278,9885,0,1417172,59,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,20.9,417604,1,323136,131993,7141,0,911639,42,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,17,19.9,607178,1,351670,175142,26167,0,1401782,11,0.180264064,-0.019463863,0.583192905,0.126700744
0,13,14.8,1099846,0,437976,656355,32940,0,1796697,12,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,27,879582,0,401280,489953,18311,1,1022010,55,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,8,10,315238,0,249986,257564,15745,0,1279646.12,35,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,18,15.9,843128,0,442772,310916,18396,1,879510,11,-0.193546938,-0.019463863,0.583192905,0.013849095
0,8,25.9,129624,0,595672,108148,13603,0,1305927,34,0.180264064,-0.019463863,-0.235664764,0.126700744
0,5,22,317856,1,132528,131499,8885,0,1174691.414,37,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,7,11.5,816750,0,119526,117800,14861,1,1415367,37,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,9,17.1,495550,0,220220,366757,12362,0,760760,49,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,6,11.1,407528,0,106656,51395,1402,0,443935,13,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,8,8.7,256872,0,153758,136002,13886,1,1030876.97,44,0.180264064,-0.019463863,0.583192905,0.126700744
0,8,12,387992,0,253506,236246,6597,0,1352496.119,37,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,8,16.3,723404,0,199672,542906,20673,0,996303,11,0.180264064,-0.019463863,-0.235664764,0.013849095
0,13,8.7,621632,0,232980,178239,12217,0,1217746.017,33,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,13,21,582846,0,525778,361931,16145,0,1210889,46,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,11,27.8,499752,0,268180,239970,9030,1,1109652.365,23,-0.193546938,0.248929095,0.583192905,0.126700744
0,7,10.3,322982,0,174702,179360,9595,0,622364,18,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,6,17.5,332200,1,334026,160379,26841,0,1437016.449,64,-0.193546938,0.248929095,-0.235664764,0.013849095
0,15,22.8,168960,1,162492,113829,16286,1,718504,33,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,11,17.4,1618738,0,348942,50331,40166,1,1191940.553,23,-0.193546938,0.248929095,-0.235664764,0.126700744
0,12,15.9,238744,0,175186,141246,31986,1,1872355,35,0.092368046,-0.019463863,-0.235664764,0.013849095
0,29,35.8,3023856,0,620180,1094229,29883,1,1970300,8,0.180264064,-0.019463863,0.583192905,0.126700744
0,9,14.1,1262888,0,193490,195225,4567,0,1189053.838,33,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,5,16.9,221034,0,524942,106324,4001,0,1726546.901,46,0.092368046,-0.212403717,-0.235664764,0.126700744
0,21,12,1099956,0,99999999,190000,42934,0,2628612,30,-0.193546938,-0.212403717,-0.235664764,-0.1128066
0,22,26.5,8706038,0,99999999,1037609,38082,0,4044112,30,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,9,16.9,530178,0,347842,268318,18095,0,1458158.975,9,0.180264064,-0.019463863,0.583192905,0.126700744
0,8,18.7,251724,0,131384,204782,17518,0,1174691.414,24,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,3,9.9,22044,0,84326,2299,9465,1,723444,25,0.092368046,-0.019463863,-0.235664764,0.013849095
0,10,22.5,255310,0,99999999,94810,23136,0,1672437,30,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,10,14.5,411246,0,461912,254657,24744,0,2775083,14,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,9,18,319990,0,99999999,157529,18912,0,945611,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,17,14.7,799062,0,205524,182191,21418,0,955434,18,0.180264064,-0.019463863,-0.235664764,-0.68396445
0,6,10.9,579172,0,391930,349144,8180,1,1128258,35,0.180264064,0.248929095,0.583192905,0.013849095
0,11,29.2,810128,0,356642,607297,27312,0,1462311.868,40,0.180264064,-0.019463863,-0.235664764,0.126700744
0,8,6.8,512622,0,99999999,154071,12006,0,5584271,30,0.180264064,-0.212403717,-0.235664764,0.013849095
0,11,29,516208,0,398882,389196,36866,0,1456490.358,9,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,10,21.2,830764,0,132836,278388,15455,0,955985,37,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,13,14.2,418462,0,268378,266342,20442,0,965770,31,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,10,20.5,666578,0,249766,530195,13764,0,637735,35,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,9,17.3,843392,0,99999999,231629,26489,0,2303389,30,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,19,21.4,733040,1,238634,295659,20981,0,946504,30,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,5,12,370876,0,302676,198911,12541,0,1213644,27,0.180264064,-0.019463863,0.583192905,0.126700744
0,31,15.7,358754,1,531168,198911,54833,0,2580390,68,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,12,15.4,590018,0,702328,441294,23474,1,1618933,30,0.180264064,-0.019463863,0.583192905,-0.1128066
0,9,30.2,323906,0,131318,200564,19962,1,1361027,25,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,18,35.8,1128512,0,515328,530195,11117,0,1223904,15,-0.193546938,-0.212403717,0.583192905,0.126700744
0,17,19.1,1724470,0,180136,774440,36626,0,2073185,65,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,7,9.6,157256,0,99999999,79040,17281,0,660421,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,14,27.3,1764532,0,788414,1132267,59578,0,3404477,39,-0.193546938,0.248929095,-0.235664764,0.126700744
0,10,42.5,1866150,0,766150,994403,44382,1,1740476,13,-0.193546938,0.248929095,0.583192905,0.126700744
0,9,5.5,552442,0,259688,140277,12473,1,523336,28,0.180264064,-0.019463863,0.583192905,0.013849095
0,16,25.4,2780140,0,301312,194484,21381,0,1988882,44,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,11,12.5,212212,1,135212,34276,10146,0,1556936,33,0.180264064,-0.019463863,-0.235664764,0.013849095
0,11,13.5,448888,0,331584,290377,20335,0,1584562,27,0.180264064,-0.019463863,-0.235664764,0.013849095
0,10,23.7,1239194,0,426800,634638,24762,1,940310,36,0.180264064,-0.019463863,0.583192905,0.126700744
0,5,10.4,574222,0,60962,144818,5396,1,285893,44,-0.193546938,0.248929095,-0.235664764,0.126700744
0,11,25.3,655446,0,495572,237177,26093,1,1497912.808,50,0.180264064,-0.019463863,0.583192905,0.126700744
0,7,7.3,1092608,0,788480,326496,40546,0,9338880,39,0.180264064,0.248929095,-0.235664764,0.126700744
0,4,8.9,146102,0,154880,124032,4720,0,573249,16,0.092368046,-0.019463863,-0.235664764,0.013849095
0,7,14.3,484286,0,328614,309073,14403,1,1171605.084,24,0.180264064,-0.019463863,-0.235664764,0.013849095
0,13,14.1,850718,0,372130,285076,23390,0,1389527,43,-0.193546938,-0.019463863,0.583192905,0.126700744
0,14,11.3,440044,0,146058,80199,7174,1,473024,30,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,14,19.2,1133990,0,266684,276184,15470,0,2495194,32,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,9,15,924396,0,301092,431110,8860,0,1671696,5,-0.193546938,-0.019463863,0.583192905,-0.1128066
0,9,29.4,775962,0,387992,373274,13404,1,1182961.051,41,-0.193546938,-0.019463863,0.583192905,0.126700744
0,20,15.4,1062116,0,247940,455886,29228,0,1391788,16,0.180264064,-0.019463863,-0.235664764,0.013849095
0,9,16,357874,0,321266,101384,7824,1,542735,33,0.092368046,0.248929095,-0.235664764,0.126700744
0,10,15,1360524,0,358402,460598,38498,0,2321496,26,-0.193546938,-0.019463863,0.583192905,0.013849095
0,10,8.7,277156,0,99999999,80180,5283,0,315419,36,0.180264064,-0.019463863,-0.235664764,0.013849095
0,9,9,516802,0,237622,194598,6592,1,746244,58,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,19.9,420354,0,330110,252301,7766,1,2052608,8,-0.193546938,-0.019463863,0.583192905,0.126700744
0,7,20.2,327272,0,215424,248729,21489,0,1234733.288,21,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,12,20.5,513810,0,201146,288439,30893,1,1273931,78,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,9,18.7,665258,0,99999999,406201,31334,0,2321040,39,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,3,22.6,295218,0,215468,198341,6421,1,1064694.806,37,-0.193546938,0.248929095,0.583192905,0.126700744
0,9,9.4,641168,0,510158,358834,25613,0,1514072,31,0.180264064,-0.019463863,0.583192905,0.126700744
0,4,24.6,192918,0,258016,140790,14693,1,1115783.513,29,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,10,20,1267772,0,461824,563863,26153,0,1700769.717,44,-0.193546938,-0.019463863,0.583192905,0.126700744
0,6,15.9,352154,0,326282,214415,5150,1,1172351.796,21,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,5,10.8,238502,0,122562,135128,3891,0,850554,24,0.180264064,-0.019463863,-0.235664764,0.126700744
0,10,15.4,201388,1,99999999,61750,10601,0,541310,23,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,6,14.4,232034,0,165066,106818,9255,0,533976,20,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,15.6,183876,0,232848,63365,15125,0,1324813,11,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,7,14.3,205062,0,191708,131062,10333,0,756048,22,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,10,13.9,860178,0,328240,170867,2892,0,732184,29,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,6,10.6,359744,0,158840,230527,8441,1,571596,19,0.180264064,-0.019463863,-0.235664764,0.126700744
0,13,14.7,786896,0,665346,484557,65280,1,1712429.638,16,-0.193546938,0.248929095,0.583192905,0.126700744
1,13,20.3,694452,0,674960,551779,25913,1,1312045,30,-0.193546938,-0.019463863,0.583192905,0.126700744
0,4,33.8,772992,0,445632,245005,6230,0,2886480,17,0.180264064,0.248929095,-0.235664764,-0.1128066
0,30,17.1,1683132,0,261954,357580,45518,0,1302551.441,19,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,10,21.8,267762,0,193358,140372,19404,0,1189053.838,33,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,6,10.5,111628,0,99999999,43282,4615,0,870846,14,0.180264064,-0.019463863,-0.235664764,0.126700744
0,15,32,4516358,0,455400,569468,18621,0,1816647,37,-0.193546938,-0.019463863,-0.235664764,-0.68396445
0,9,8.8,613932,0,224356,167542,7702,1,1103479.281,30,0.180264064,-0.019463863,-0.235664764,0.126700744
0,7,21.9,719312,0,140712,542336,15950,0,1165941.451,48,0.180264064,-0.019463863,-0.235664764,0.126700744
0,21,28.5,425260,0,330374,223307,37725,1,1331463,15,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,12,7.9,205480,0,131164,75240,5036,0,326629,26,0.180264064,-0.212403717,-0.235664764,0.013849095
0,8,14.9,568942,0,202356,350341,17771,0,737884,16,0.180264064,-0.019463863,-0.235664764,0.013849095
0,7,14.1,393206,0,380182,270978,17884,0,922659,33,0.180264064,-0.019463863,-0.235664764,0.013849095
0,7,8.3,198440,0,286110,36841,2724,0,1167360,58,0.180264064,-0.212403717,-0.235664764,0.013849095
0,5,21.1,186714,0,528220,36290,18954,0,2052817,10,-0.193546938,-0.019463863,0.583192905,0.126700744
0,11,9,475992,0,99999999,257336,15277,0,1338113,30,0.180264064,-0.019463863,0.583192905,0.126700744
0,13,18.9,609554,0,267938,327959,29407,0,1156986,43,0.180264064,-0.019463863,-0.235664764,0.013849095
0,23,20.6,839938,1,130240,289446,19631,0,1160463,20,-0.193546938,-0.212403717,-0.235664764,-0.1128066
0,9,21.3,543268,0,227722,436810,20041,0,840902,25,-0.193546938,-0.019463863,0.583192905,0.126700744
0,10,24.2,572484,0,400994,354996,12786,1,1175958.686,37,-0.193546938,-0.019463863,0.583192905,0.126700744
0,8,9.2,291104,0,165066,159391,5814,0,1181769.019,39,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,13,15.9,567072,0,408474,245366,24902,0,986214,45,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,20,176022,0,171908,69939,11043,0,1262018,50,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,11,15.1,319308,1,215666,188898,21684,1,1024423,30,-0.193546938,-0.212403717,-0.235664764,0.126700744
0,13,14.5,527912,0,99999999,358359,22121,0,948062,30,0.180264064,-0.019463863,0.583192905,0.013849095
0,11,15.8,557436,0,258236,325926,18375,0,1314155.282,34,0.180264064,-0.019463863,-0.235664764,-0.1128066
0,8,18.1,493240,0,96976,342494,18085,0,1133826.662,40,0.180264064,0.248929095,-0.235664764,0.126700744
0,6,20.3,0,0,99999999,0,28822,0,2086067,8,0.180264064,-0.019463863,0.583192905,0.126700744
0,5,18.4,210210,0,99999999,83163,2425,0,611287,30,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,8,10.5,392876,0,264308,228342,17438,0,1305943.637,68,-0.193546938,-0.019463863,0.583192905,0.126700744
0,7,15.8,213334,0,120912,118845,20839,0,1174048,21,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,7,12.9,555060,0,288662,375364,13607,1,1103770.766,36,0.180264064,-0.212403717,0.583192905,0.013849095
0,8,24.1,249502,1,109472,210102,15883,1,529454,30,0.180264064,-0.019463863,-0.235664764,0.013849095
0,18,31.9,800294,0,660132,585409,31486,1,1554846,16,0.180264064,-0.019463863,0.583192905,0.013849095
0,18,13,184778,1,257158,25859,5085,1,930164,27,0.180264064,-0.019463863,-0.235664764,0.126700744
0,11,10.1,810832,0,509190,532190,27199,0,977227,28,0.180264064,-0.019463863,-0.235664764,0.013849095
0,14,10.6,221012,0,273350,134368,17876,1,1239940,9,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,14,10.7,387244,0,205722,159866,13211,0,1189053.838,18,0.092368046,-0.019463863,-0.235664764,0.126700744
0,28,20.9,775368,0,437448,147326,15313,1,1106940,30,-0.193546938,-0.019463863,0.583192905,0.126700744
0,12,22.1,419166,0,695464,249432,16599,0,1930200.844,33,0.092368046,-0.019463863,-0.235664764,-0.1128066
0,16,13.4,220000,1,86174,30590,6680,0,1116402,25,-0.193546938,-0.212403717,-0.235664764,0.013849095
0,10,14.9,458810,0,311564,246468,13813,1,845690,42,-0.193546938,-0.019463863,0.583192905,0.013849095
0,8,17.2,444114,0,450780,241262,15388,0,1696213.177,45,0.180264064,-0.019463863,-0.235664764,0.013849095
0,10,17.5,524480,0,514294,386365,30133,0,1700769.717,43,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,12,16.8,0,0,99999999,0,30647,0,1263785,12,-0.193546938,-0.212403717,-0.235664764,-0.68396445
0,12,17.7,1744490,0,762080,891898,45851,0,2632602,30,-0.193546938,-0.019463863,-0.235664764,0.126700744
0,8,12.8,324346,0,259204,71155,19191,0,1399065,12,0.180264064,0.248929095,-0.235664764,0.013849095
0,9,9,170654,0,129624,82821,9726,0,839610,33,0.180264064,-0.212403717,-0.235664764,-0.1128066
0,14,24,279884,0,99999999,124241,31801,0,2231664,24,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,21,13.2,994818,0,99999999,356554,30057,0,1840207,63,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,10,14.8,203852,0,108394,131518,16567,1,1483615,38,0.180264064,-0.019463863,-0.235664764,0.126700744
0,8,9.3,414898,0,174592,158023,9311,1,452352,28,0.180264064,-0.019463863,-0.235664764,0.126700744
0,12,21.9,1517956,0,653730,949145,31382,1,2164252,4,0.092368046,-0.019463863,-0.235664764,0.126700744
0,8,12,116006,0,44594,43586,5450,0,770336,31,0.092368046,-0.019463863,-0.235664764,0.013849095
0,12,18,724218,0,252120,415302,28957,0,1019008,39,-0.193546938,-0.019463863,-0.235664764,-0.1128066
0,13,15.7,383328,0,234146,238355,16637,1,1134319,62,-0.193546938,-0.019463863,-0.235664764,0.013849095
0,10,19.7,581746,0,99999999,393908,38200,0,1360248,43,0.180264064,-0.019463863,-0.235664764,0.126700744
0,7,20.1,135872,1,321816,361,12386,0,778202,14,-0.193546938,-0.019463863,0.583192905,-0.68396445
0,11,17.4,330968,0,486508,119472,17676,1,1495191.395,61,0.092368046,-0.019463863,-0.235664764,0.126700744
0,25,32.5,790460,0,99999999,182951,22300,0,969570,45,0.180264064,-0.019463863,-0.235664764,-0.1128066
